Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",4,3.92,Harper Perennial,Paperback,320,2014,2014,2014/12/14,2014/12/04,,,read,"This collection of essays is great, especially for me, as someone who hasn't read a lot about race or feminism. Gay relates both those topics to literature,  film, current events, and popular culture with provocative and surprisingly accessible style. I agree with much of what she says, and appreciate her perspectives on misogyny, race in the media, and reproductive rights (negotiability of the female body). I disliked three of the essays that didn't quite make sense to me and/or were too inflammatory in their arguments. Overall, though, Gay's unique style and perspective makes for a great book. ",,,1,,,1,,,unspecified,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141301066""","=""9780141301068""",5,4.29,Puffin Books,Paperback,240,1998,1988,,2014/12/13,,,read,,,,1,,,0,,,,,
12194,Lord Jim,Joseph Conrad,"Conrad, Joseph",,"=""1551111721""","=""9781551111728""",0,3.61,Broadview Press Inc,Paperback,455,2000,1900,,2014/12/13,to-read,to-read (#47),to-read,,,,0,,,1,,,unspecified,,
3836,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Roberto González Echevarría, John Rutherford, Ernani Ssó","=""0142437239""","=""9780142437230""",0,3.86,Penguin Classics,Paperback,1023,2003,1605,,2014/12/13,to-read,to-read (#46),to-read,,,,0,,,1,,,unspecified,,
41681,The Jungle,Upton Sinclair,"Sinclair, Upton","Earl Lee, Kathleen DeGrave","=""1884365302""","=""9781884365300""",0,3.72,See Sharp Press,Paperback,335,2003,1906,,2014/12/13,to-read,to-read (#45),to-read,,,,0,,,1,,,unspecified,,
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala Yousafzai,"Yousafzai, Malala",Christina Lamb,"=""0316322407""","=""9780316322409""",0,4.08,"Little, Brown and Company",Hardcover,327,2013,2012,,2014/12/13,to-read,to-read (#42),to-read,,,,0,,,1,,,unspecified,,
100915,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,"=""0060764899""","=""9780060764890""",5,4.20,HarperCollins Publishers,Paperback,206,2005,1950,,2014/12/11,,,read,,,,1,,,0,,,,,
428263,"Eclipse (Twilight, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",2,3.69,"Little, Brown and Company",Hardcover,629,2007,2007,,2014/12/11,,,read,,,,1,,,0,,,,,
24337,Ella Enchanted,Gail Carson Levine,"Levine, Gail Carson",,"=""0590920685""","=""9780590920681""",5,3.97,Scholastic Books,Paperback,232,1998,1997,,2014/12/11,,,read,,,,1,,,0,,,,,
18490,"Frankenstein, or The Modern Prometheus",Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",5,3.76,Penguin,Paperback,273,2003,1818,2014/05/03,2014/04/14,,,read,,,,1,,,1,,,unspecified,,
17914749,Elinore's Choice,Madelyn S. Palmer,"Palmer, Madelyn S.",,"=""1466992751""","=""9781466992757""",3,3.00,Trafford Publishing,Paperback,116,2013,2013,2014/08/19,2014/12/07,,,read,,,,1,,,0,,,,,
1052,The Richest Man in Babylon,George S. Clason,"Clason, George S.",,"=""0451205367""","=""9780451205360""",4,4.24,Berkley Books,Paperback,194,2008,1926,2013/10/01,2014/12/04,,,read,,,,1,,,0,,,,,
1202,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",5,3.94,William Morrow,Hardcover,320,2006,2005,2013/08/10,2014/12/04,,,read,,,,1,,,1,,,unspecified,,
18668059,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,"Holiday, Ryan",,"=""1591846358""","=""9781591846352""",2,4.12,Portfolio,Hardcover,201,2014,2014,2014/07/02,2014/06/09,,,read,,,,1,,,0,,,,,
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,"=""0142000280""","=""9780142000281""",5,3.99,Penguin Books,Paperback,267,2002,2001,2014/07/10,2014/07/06,,,read,,,,1,,,1,,,unspecified,,
17331349,Think Like a Freak,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062218360""","=""9780062218360""",3,3.83,William Morrow,ebook,304,2014,2014,2014/06/15,2014/12/04,,,read,,,,1,,,0,,,,,
74657,Buddhism: A Very Short Introduction,Damien Keown,"Keown, Damien",,"=""0192853864""","=""9780192853868""",4,3.72,Oxford University Press,Paperback,136,2000,1996,2014/01/01,2014/12/07,,,read,,,,1,,,1,,,unspecified,,
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,"Kiyosaki, Robert T.",,"=""0751532711""","=""9780751532715""",4,3.97,Time Warner Books UK,Paperback,195,2007,1997,2013/05/01,2014/12/04,,,read,,,,1,,,1,,,unspecified,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""0345391802""","=""9780345391803""",4,4.21,Del Rey Books,Mass Market Paperback,216,2017,1979,2014/07/19,2014/07/06,,,read,,,,1,,,1,,,unspecified,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",5,3.80,Back Bay Books,Paperback,277,2001,1951,2013/07/01,2014/12/01,,,read,,,,1,,,1,,,unspecified,,
124547,"Men, Women and Relationships: Making Peace with the Opposite Sex",John Gray,"Gray, John",,"=""0060507861""","=""9780060507862""",2,3.77,Harper Paperbacks,Paperback,336,2002,1990,2014/08/05,2014/12/04,,,read,,,,1,,,1,,,unspecified,,
12220,A Streetcar Named Desire,Tennessee Williams,"Williams, Tennessee",,"=""0822210894""","=""9780822210894""",4,3.97,Dramatists Play Service,Paperback,107,1952,1947,2013/10/01,2014/12/04,,,read,,,,1,,,0,,,,,
1586829,Stealing Buddha's Dinner: A Memoir,Bich Minh Nguyen,"Nguyen, Bich Minh",,"=""0143113038""","=""9780143113034""",3,3.46,Penguin Books,Paperback,272,2008,2007,2014/09/05,2014/12/07,,,read,,,,1,,,0,,,,,
1617,Night (The Night Trilogy #1),Elie Wiesel,"Wiesel, Elie",Marion Wiesel,"=""0374500010""","=""9780374500016""",5,4.30,Hill & Wang,Paperback,120,2006,1958,2012/01/01,2014/12/01,,,read,,,,1,,,1,,,unspecified,,
1420,Hamlet,William Shakespeare,"Shakespeare, William","Rex Gibson, Richard Andrews","=""0521618746""","=""9780521618748""",5,4.01,Cambridge University Press,Paperback,289,2005,1603,2013/11/01,2014/12/01,,,read,,,,1,,,0,,,,,
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,"Hill, Napoleon",,"=""1585424331""","=""9781585424337""",5,4.17,CreateSpace Independent Publishing Platform,Paperback,206,2012,1937,2013/12/01,2014/12/04,,,read,,,,1,,,0,,,,,
784148,Economics: A Very Short Introduction,Partha Dasgupta,"Dasgupta, Partha",,"=""0192853457""","=""9780192853455""",3,3.31,"Oxford University Press, USA",Paperback,172,2007,2007,2014/01/01,2014/12/07,,,read,,,,1,,,1,,,unspecified,,
778650,How to Become a Rainmaker: The Rules for Getting and Keeping Customers and Clients,Jeffrey J. Fox,"Fox, Jeffrey J.",,"=""0786865954""","=""9780786865956""",5,3.87,Hachette Books,Hardcover,192,2000,2000,2014/03/29,2014/12/04,,,read,,,,1,,,0,,,,,
20604826,Flash Boys: A Wall Street Revolt,Michael   Lewis,"Lewis, Michael",,"=""0393244660""","=""9780393244663""",5,4.13,W. W. Norton  Company,Hardcover,288,2014,2014,2014/02/06,2014/06/09,,,read,,,,1,,,0,,,,,
8852,Macbeth,William Shakespeare,"Shakespeare, William",,"=""0743477103""","=""9780743477109""",4,3.88,Simon & Schuster,Mass Market Paperback,249,2003,1623,2014/01/15,2014/12/11,,,read,,,,1,,,0,,,,,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,"=""1594489580""","=""9781594489587""",4,3.89,Riverhead Books,Hardcover,335,2007,2007,2014/04/05,2014/12/11,,,read,,,,1,,,0,,,,,
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,"=""0786817879""","=""9780786817870""",4,3.83,Miramax,Paperback,316,2003,2001,,2014/12/11,,,read,,,,1,,,0,,,,,
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316346624""","=""9780316346627""",3,3.93,Back Bay Books,Paperback,301,2002,2000,2014/11/04,2014/09/22,,,read,,,,1,,,1,,,unspecified,,
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,"Armstrong, Karen",,"=""0060598972""","=""9780060598976""",3,4.01,Eminent Lives,Hardcover,256,2006,2006,2014/12/07,2014/12/07,,,read,,,,1,,,1,,,unspecified,,
6512140,Going Bovine,Libba Bray,"Bray, Libba",,"=""0385733976""","=""9780385733977""",0,3.65,Delacorte Books for Young Readers,Hardcover,480,2009,2009,,2014/12/07,to-read,to-read (#41),to-read,,,,0,,,1,,,unspecified,,
20613534,Bad Paper: Chasing Debt from Wall Street to the Underworld,Jake Halpern,"Halpern, Jake",,"=""0374108234""","=""9780374108236""",0,3.75,"Farrar, Straus and Giroux",Hardcover,256,2014,2014,,2014/12/07,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
4009,Nine Stories,J.D. Salinger,"Salinger, J.D.",,"=""0316767727""","=""9780316767729""",0,4.19,"Little, Brown and Company",Paperback,198,2001,1953,,2014/12/07,to-read,to-read (#39),to-read,,,,0,,,1,,,unspecified,,
4887,The Drama of the Gifted Child: The Search for the True Self,Alice  Miller,"Miller, Alice",Ruth Ward,"=""0465016901""","=""9780465016907""",5,4.09,Basic Books,Paperback,144,1996,1979,2014/12/06,2014/12/01,,,read,,,,1,,,1,,,unspecified,,
91363,Darsan: Seeing the Divine Image in India,Diana L. Eck,"Eck, Diana L.",,"=""0231112653""","=""9780231112659""",2,3.62,Columbia University Press,Paperback,97,1998,1985,2014/11/06,2014/12/07,,,read,,,,1,,,0,,,,,
17130499,Tesla: Inventor of the Electrical Age,W. Bernard Carlson,"Carlson, W. Bernard",,"=""0691057761""","=""9780691057767""",0,3.82,Princeton University Press,Hardcover,500,2013,2013,,2014/12/04,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
20893910,The World Split Open,Margaret Atwood,"Atwood, Margaret","Wallace Stegner, Edward P. Jones, Ursula K. Le Guin, Marilynne  Robinson","=""193563996X""","=""9781935639961""",0,3.79,Tin House Books,Paperback,272,2014,2014,,2014/12/04,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
20980987,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",Amanda Palmer,"Palmer, Amanda",,"=""1455581089""","=""9781455581085""",0,3.98,Grand Central Publishing,Hardcover,339,2014,2014,,2014/12/04,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
64895,Cod: A Biography of the Fish that Changed the World,Mark Kurlansky,"Kurlansky, Mark",,"=""0099268701""","=""9780099268703""",0,3.91,Vintage/Ebury,Paperback,294,1999,1988,,2014/12/04,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
6334219,Potato: A History of the Propitious Esculent,John Reader,"Reader, John",,"=""0300141092""","=""9780300141092""",0,3.79,Yale University Press,Hardcover,336,2009,2008,,2014/12/04,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
22450859,The Boston Girl,Anita Diamant,"Diamant, Anita",,"=""1439199353""","=""9781439199350""",0,3.80,Scribner,Hardcover,320,2014,2014,,2014/12/04,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
5472,Animal Farm / 1984,George Orwell,"Orwell, George",Christopher Hitchens,"=""0151010269""","=""9780151010264""",4,4.26,Houghton Mifflin Harcourt,Hardcover,400,2003,1950,2010/01/01,2014/12/01,,,read,,,,1,,,1,,,unspecified,,
28195,"Inkspell (Inkworld, #2)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439554004""","=""9780439554008""",3,3.91,The Chicken House,Hardcover,635,2005,2005,,2014/12/04,,,read,,,,1,,,0,,,,,
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439709105""","=""9780439709101""",5,3.86,Scholastic Paperbacks,Paperback,548,2005,2003,,2014/12/04,,,read,,,,1,,,0,,,,,
129806,The Other Side of Heaven,John H. Groberg,"Groberg, John H.",,"=""157008789X""","=""9781570087899""",4,4.22,Deseret Book Co,Paperback,320,2001,1996,,2014/12/04,,,read,,,,1,,,0,,,,,
764903,"Cheaper by the Dozen (Cheaper by the Dozen, #1)",Frank B. Gilbreth Jr.,"Jr., Frank B. Gilbreth",Ernestine Gilbreth Carey,"=""006008460X""","=""9780060084608""",5,4.00,Harper Perennial Modern Classics,Paperback,224,2002,1948,,2014/12/04,,,read,,,,1,,,0,,,,,
1274,"Men Are from Mars, Women Are from Venus",John Gray,"Gray, John",,"=""0060574216""","=""9780060574215""",3,3.53,Harper Paperbacks,Paperback,368,2012,1998,2013/08/07,2014/12/04,,,read,,,,1,,,0,,,,,
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,"Collins, James C.",,"=""0066620996""","=""9780066620992""",5,4.05,HarperBusiness,Hardcover,320,2001,2001,2014/03/28,2014/12/04,,,read,,,,1,,,0,,,,,
17383921,All Joy and No Fun: The Paradox of Modern Parenthood,Jennifer Senior,"Senior, Jennifer",,"=""0062072226""","=""9780062072221""",0,3.86,Ecco,Hardcover,320,2014,2014,,2014/12/04,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""1416534733""","=""9781416534730""",5,3.76,Simon  Schuster,Paperback,480,2007,1889,2014/12/02,2014/12/01,,,read,"This book is amazing. It is comical and educational, yet sobering and simultaneously informative. It is basically a  modern take on how to build a free society, but also explores human nature, historical tragedies, and especially the ridiculousness of medieval politics and the glorification of the Knights of the Round Table. With clever wit and skilled sotrytelling throughout, I'd say this book is Twain's best work and a must-read.",,,1,,,1,,,unspecified,,
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,"Kozol, Jonathan",,"=""0060974990""","=""9780060974992""",2,4.24,Harper Perennial,Paperback,262,1992,1991,2014/12/04,2014/12/01,,,read,"Savage Inequalities is pretty hollow. While it does a very good job at expressing the inequality of America's school system in poor urban areas as compared to wealthier suburbs, it fails to elaborate prescriptively except to endlessly drone on about money. Kozol basically posits that throwing money at a poor school will make it better. He also describes the school system as purposefully racist and segregated. He never mentions that schools are served by the people living around it; of course people living living in an extremely poor town are going to be poor and uneducated. He does recognize that property tax as a means to fund schools is wrong, and says that federal funding should replace it. However, the entire book essentially repeats itself; the only thing that ever changes is the location. After reading the book, I'm left feeling more aware of problems in inner city schools, but don't feel like i've gained anything else by reading it. Very disappointing book for me. ",,,1,,,1,,,unspecified,,
20839190,"Lessons of Hope: How Courage, Grit, and Accountability Can Save Our Schools",Joel Klein,"Klein, Joel",,"=""0062268643""","=""9780062268648""",0,3.60,Harper,Hardcover,352,2014,2014,,2014/12/04,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
20821371,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,Steven Pinker,"Pinker, Steven",,"=""0670025852""","=""9780670025855""",0,4.04,Viking,Hardcover,368,2014,2014,,2014/12/04,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
21086818,"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh,"Marsh, Henry",,"=""0297869876""","=""9780297869870""",0,4.23,Weidenfeld & Nicolson,Hardcover,278,2014,2014,,2014/12/04,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
22047086,Marriage Markets: How Inequality is Remaking the American Family,June Carbone,"Carbone, June",Naomi R. Cahn,"=""""","=""""",0,3.91,"Oxford University Press, USA",Kindle Edition,265,2014,2014,,2014/12/04,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",0,4.32,Scribner,Hardcover,531,2014,2014,,2014/12/04,to-read,to-read (#27),to-read,,,,0,,,1,,,unspecified,,
15815598,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",Viktor Mayer-Schönberger,"Mayer-Schönberger, Viktor",Kenneth Cukier,"=""0544002695""","=""9780544002692""",0,3.70,Houghton Mifflin Harcourt,Hardcover,242,2013,2013,,2014/12/02,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
15941378,"Predictive Analytics: The Power to Predict Who Will Click, Buy, Lie, or Die",Eric Siegel,"Siegel, Eric",,"=""1118356853""","=""9781118356852""",0,3.66,John Wiley & Sons,Hardcover,302,2013,2013,,2014/12/02,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
17986418,Naked Statistics: Stripping the Dread from the Data,Charles Wheelan,"Wheelan, Charles",,"=""039334777X""","=""9780393347777""",0,3.88,W. W. Norton  Company,Paperback,282,2014,2012,,2014/12/02,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
17119454,The Centrist Manifesto,Charles Wheelan,"Wheelan, Charles",,"=""0393346870""","=""9780393346879""",0,4.22,W. W. Norton  Company,Paperback,138,2013,2013,,2014/12/02,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
17912916,Data Science for Business: What you need to know about data mining and data-analytic thinking,Foster Provost,"Provost, Foster",Tom Fawcett,"=""1449361323""","=""9781449361327""",0,4.18,O'Reilly Media,Paperback,414,2013,2013,,2014/12/02,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,"Friedman, Thomas L.",,"=""0374292795""","=""9780374292799""",0,3.67,"Farrar, Straus and Giroux (NY)",Hardcover,616,2006,2005,,2014/12/01,to-read,to-read (#21),to-read,,,,0,,,1,,,unspecified,,
6419893,The Flat World and Education: How America's Commitment to Equity Will Determine Our Future,Linda Darling-Hammond,"Darling-Hammond, Linda",,"=""0807749621""","=""9780807749623""",0,4.03,Teachers College Press,Paperback,328,2009,2009,,2014/12/01,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
223556,The Bell Curve: Intelligence and Class Structure in American Life,Richard J. Herrnstein,"Herrnstein, Richard J.",Charles Murray,"=""0684824299""","=""9780684824291""",0,3.47,Free Press,Paperback,912,1996,1994,,2014/12/01,to-read,to-read (#19),to-read,,,,0,,,1,,,unspecified,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""1594480001""","=""9781594480003""",0,4.26,Riverhead Books,Paperback,371,2004,2003,,2014/12/01,to-read,to-read (#18),to-read,,,,0,,,1,,,unspecified,,
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,"=""0451529170""","=""9780451529176""",0,3.94,Signet,Paperback,904,2004,1871,,2014/12/01,to-read,to-read (#17),to-read,,,,0,,,1,,,unspecified,,
17262199,Reign of Error: The Hoax of the Privatization Movement and the Danger to America's Public Schools,Diane Ravitch,"Ravitch, Diane",,"=""0385350880""","=""9780385350884""",0,4.13,Knopf Publishing Group,Hardcover,396,2013,2013,,2014/12/01,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
13259960,The Smartest Kids in the World: And How They Got That Way,Amanda Ripley,"Ripley, Amanda",,"=""1451654421""","=""9781451654424""",0,4.04,Simon & Schuster,Hardcover,306,2013,2013,,2014/12/01,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
24097,True Notebooks: A Writer's Year at Juvenile Hall,Mark Salzman,"Salzman, Mark",,"=""0375727612""","=""9780375727610""",4,4.09,Vintage,Paperback,352,2004,2003,2014/08/19,2014/07/13,,,read,,,,1,,,1,,,unspecified,,
261240,The Cask of Amontillado,Edgar Allan Poe,"Poe, Edgar Allan",,"=""1594561869""","=""9781594561863""",4,4.09,BookSurge,Paperback,20,2004,1846,,2014/12/01,,,read,,,,1,,,0,,,,,
308060,"The Age of Extremes: A History of the World, 1914-1991",Eric Hobsbawm,"Hobsbawm, Eric",,"=""0679730052""","=""9780679730057""",0,4.22,Vintage,Paperback,672,1996,1994,,2014/12/01,to-read,to-read (#13),to-read,,,,0,,,1,,,unspecified,,
112803,The Story of My Experiments With Truth,Mahatma Gandhi,"Gandhi, Mahatma",,"=""0807059099""","=""9780807059098""",0,4.07,Beacon Press,Paperback,560,1993,1940,,2014/12/01,to-read,to-read (#12),to-read,,,,0,,,1,,,unspecified,,
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",0,4.10,Simon & Schuster,Hardcover,656,2011,2011,,2014/12/01,to-read,to-read (#11),to-read,,,,0,,,1,,,unspecified,,
132615,Snakes in Suits: When Psychopaths Go to Work,Paul Babiak,"Babiak, Paul",Robert D. Hare,"=""0060837721""","=""9780060837723""",0,3.67,HarperBusiness,Hardcover,352,2006,2006,,2014/12/01,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
